line_id,bill_id,charge_type,description,quantity_kwh,unit_price,amount
8383,BILL-0175-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,24.82
8384,BILL-0175-04,taxes,ΦΠΑ (6% + 24%),,,253.61
8385,BILL-0175-05,energy,Χρέωση Ενέργειας - Προμήθεια,5111,0.0817,417.7
8386,BILL-0175-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),5111,0.025,128.02
8387,BILL-0175-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),5111,0.0078,39.88
8388,BILL-0175-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,5111,0.0123,62.92
8389,BILL-0175-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,5111,0.0071,36.25
8390,BILL-0175-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,5111,0.0079,40.61
8391,BILL-0175-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,25.14
8392,BILL-0175-05,taxes,ΦΠΑ (6% + 24%),,,250.9
8393,BILL-0175-06,energy,Χρέωση Ενέργειας - Προμήθεια,5123,0.0817,418.65
8394,BILL-0175-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),5123,0.0252,129.12
8395,BILL-0175-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),5123,0.0083,42.41
8396,BILL-0175-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,5123,0.0126,64.58
8397,BILL-0175-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,5123,0.007,35.63
8398,BILL-0175-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,5123,0.0076,39
8399,BILL-0175-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,25.87
8400,BILL-0175-06,taxes,ΦΠΑ (6% + 24%),,,270.86
8401,BILL-0176-01,energy,Χρέωση Ενέργειας - Προμήθεια,1088,0.0906,98.54
8402,BILL-0176-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1088,0.0287,31.21
8403,BILL-0176-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1088,0.0088,9.6
8404,BILL-0176-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1088,0.014,15.27
8405,BILL-0176-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1088,0.0073,7.93
8406,BILL-0176-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1088,0.0083,8.98
8407,BILL-0176-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,5.91
8408,BILL-0176-01,taxes,ΦΠΑ (6% + 24%),,,55.66
8409,BILL-0176-02,energy,Χρέωση Ενέργειας - Προμήθεια,1079,0.0764,82.39
8410,BILL-0176-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1079,0.0246,26.56
8411,BILL-0176-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1079,0.007,7.58
8412,BILL-0176-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1079,0.0122,13.17
8413,BILL-0176-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1079,0.0064,6.94
8414,BILL-0176-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1079,0.0071,7.63
8415,BILL-0176-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,5.1
8416,BILL-0176-02,taxes,ΦΠΑ (6% + 24%),,,47.71
8417,BILL-0176-03,energy,Χρέωση Ενέργειας - Προμήθεια,1638,0.0758,124.17
8418,BILL-0176-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1638,0.0225,36.86
8419,BILL-0176-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1638,0.0071,11.67
8420,BILL-0176-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1638,0.0117,19.11
8421,BILL-0176-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1638,0.006,9.86
8422,BILL-0176-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1638,0.0075,12.31
8423,BILL-0176-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,7.6
8424,BILL-0176-03,taxes,ΦΠΑ (6% + 24%),,,74.58
8425,BILL-0176-04,energy,Χρέωση Ενέργειας - Προμήθεια,1538,0.0854,131.27
8426,BILL-0176-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1538,0.0265,40.83
8427,BILL-0176-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1538,0.0081,12.39
8428,BILL-0176-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1538,0.0129,19.87
8429,BILL-0176-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1538,0.0069,10.55
8430,BILL-0176-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1538,0.0085,13.1
8431,BILL-0176-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,7.61
8432,BILL-0176-04,taxes,ΦΠΑ (6% + 24%),,,79.02
8433,BILL-0176-05,energy,Χρέωση Ενέργειας - Προμήθεια,1232,0.0744,91.66
8434,BILL-0176-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1232,0.0242,29.81
8435,BILL-0176-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1232,0.0072,8.86
8436,BILL-0176-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1232,0.0122,15.03
8437,BILL-0176-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1232,0.0066,8.16
8438,BILL-0176-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1232,0.0072,8.85
8439,BILL-0176-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,5.31
8440,BILL-0176-05,taxes,ΦΠΑ (6% + 24%),,,54.56
8441,BILL-0176-06,energy,Χρέωση Ενέργειας - Προμήθεια,1239,0.0818,101.41
8442,BILL-0176-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1239,0.0257,31.87
8443,BILL-0176-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1239,0.0076,9.45
8444,BILL-0176-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1239,0.0132,16.4
8445,BILL-0176-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1239,0.0066,8.22
8446,BILL-0176-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1239,0.0075,9.26
8447,BILL-0176-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,5.86
8448,BILL-0176-06,taxes,ΦΠΑ (6% + 24%),,,60.85
8449,BILL-0177-01,energy,Χρέωση Ενέργειας - Προμήθεια,2833,0.0951,269.53
8450,BILL-0177-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),2833,0.0283,80.25
8451,BILL-0177-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),2833,0.0095,26.98
8452,BILL-0177-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,2833,0.0154,43.5
8453,BILL-0177-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,2833,0.0082,23.11
8454,BILL-0177-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,2833,0.009,25.54
8455,BILL-0177-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,15.85
8456,BILL-0177-01,taxes,ΦΠΑ (6% + 24%),,,159.64
8457,BILL-0177-02,energy,Χρέωση Ενέργειας - Προμήθεια,3198,0.0836,267.38
8458,BILL-0177-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),3198,0.027,86.33
8459,BILL-0177-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),3198,0.0078,24.93
8460,BILL-0177-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,3198,0.0131,41.81
8461,BILL-0177-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,3198,0.0074,23.81
8462,BILL-0177-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,3198,0.0081,25.76
8463,BILL-0177-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,16.39
8464,BILL-0177-02,taxes,ΦΠΑ (6% + 24%),,,165.27
8465,BILL-0177-03,energy,Χρέωση Ενέργειας - Προμήθεια,2878,0.0841,241.96
8466,BILL-0177-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),2878,0.0268,77.12
8467,BILL-0177-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),2878,0.0083,23.88
8468,BILL-0177-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,2878,0.0132,37.86
8469,BILL-0177-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,2878,0.007,20.24
8470,BILL-0177-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,2878,0.0083,23.88
8471,BILL-0177-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,13.98
8472,BILL-0177-03,taxes,ΦΠΑ (6% + 24%),,,147.4
8473,BILL-0177-04,energy,Χρέωση Ενέργειας - Προμήθεια,4586,0.0729,334.44
8474,BILL-0177-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),4586,0.0221,101.26
8475,BILL-0177-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),4586,0.0066,30.42
8476,BILL-0177-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,4586,0.0109,49.87
8477,BILL-0177-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,4586,0.0061,27.81
8478,BILL-0177-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,4586,0.0067,30.9
8479,BILL-0177-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,18.86
8480,BILL-0177-04,taxes,ΦΠΑ (6% + 24%),,,191.24
8481,BILL-0177-05,energy,Χρέωση Ενέργειας - Προμήθεια,3938,0.0897,353.28
8482,BILL-0177-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),3938,0.0288,113.6
8483,BILL-0177-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),3938,0.0087,34.11
8484,BILL-0177-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,3938,0.0143,56.32
8485,BILL-0177-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,3938,0.0075,29.6
8486,BILL-0177-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,3938,0.009,35.57
8487,BILL-0177-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,22.15
8488,BILL-0177-05,taxes,ΦΠΑ (6% + 24%),,,219.31
8489,BILL-0177-06,energy,Χρέωση Ενέργειας - Προμήθεια,3431,0.0855,293.28
8490,BILL-0177-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),3431,0.0258,88.61
8491,BILL-0177-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),3431,0.0085,29.1
8492,BILL-0177-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,3431,0.0135,46.25
8493,BILL-0177-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,3431,0.0068,23.35
8494,BILL-0177-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,3431,0.008,27.38
8495,BILL-0177-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,18.16
8496,BILL-0177-06,taxes,ΦΠΑ (6% + 24%),,,171.22
8497,BILL-0178-01,energy,Χρέωση Ενέργειας - Προμήθεια,1720,0.0759,130.63
8498,BILL-0178-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1720,0.0251,43.21
8499,BILL-0178-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1720,0.0077,13.32
8500,BILL-0178-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1720,0.0126,21.66
8501,BILL-0178-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1720,0.0066,11.27
8502,BILL-0178-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1720,0.0072,12.45
8503,BILL-0178-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,7.87
8504,BILL-0178-01,taxes,ΦΠΑ (6% + 24%),,,79.78
8505,BILL-0178-02,energy,Χρέωση Ενέργειας - Προμήθεια,1540,0.0936,144.22
8506,BILL-0178-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1540,0.0288,44.39
8507,BILL-0178-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1540,0.0086,13.31
8508,BILL-0178-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1540,0.0144,22.16
8509,BILL-0178-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1540,0.0078,11.94
8510,BILL-0178-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1540,0.0086,13.18
8511,BILL-0178-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,8.41
8512,BILL-0178-02,taxes,ΦΠΑ (6% + 24%),,,80.13
8513,BILL-0178-03,energy,Χρέωση Ενέργειας - Προμήθεια,2118,0.0884,187.16
8514,BILL-0178-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),2118,0.0266,56.32
8515,BILL-0178-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),2118,0.0086,18.23
8516,BILL-0178-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,2118,0.0132,28.01
8517,BILL-0178-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,2118,0.0074,15.64
8518,BILL-0178-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,2118,0.0081,17.23
8519,BILL-0178-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,11.04
8520,BILL-0178-03,taxes,ΦΠΑ (6% + 24%),,,114.05
8521,BILL-0178-04,energy,Χρέωση Ενέργειας - Προμήθεια,2873,0.0738,212.1
8522,BILL-0178-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),2873,0.0237,68.18
8523,BILL-0178-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),2873,0.0076,21.72
8524,BILL-0178-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,2873,0.0115,33.01
8525,BILL-0178-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,2873,0.0064,18.48
8526,BILL-0178-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,2873,0.0073,21.04
8527,BILL-0178-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,12.6
8528,BILL-0178-04,taxes,ΦΠΑ (6% + 24%),,,141.77
8529,BILL-0178-05,energy,Χρέωση Ενέργειας - Προμήθεια,2723,0.0658,179.25
8530,BILL-0178-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),2723,0.0186,50.59
8531,BILL-0178-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),2723,0.0058,15.88
8532,BILL-0178-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,2723,0.0098,26.72
8533,BILL-0178-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,2723,0.005,13.73
8534,BILL-0178-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,2723,0.0057,15.55
8535,BILL-0178-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,10.36
8536,BILL-0178-05,taxes,ΦΠΑ (6% + 24%),,,95.44
8537,BILL-0178-06,energy,Χρέωση Ενέργειας - Προμήθεια,2559,0.0716,183.24
8538,BILL-0178-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),2559,0.0231,59.21
8539,BILL-0178-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),2559,0.007,17.83
8540,BILL-0178-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,2559,0.0115,29.44
8541,BILL-0178-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,2559,0.0065,16.73
8542,BILL-0178-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,2559,0.0069,17.74
8543,BILL-0178-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,11.19
8544,BILL-0178-06,taxes,ΦΠΑ (6% + 24%),,,121.58
8545,BILL-0179-01,energy,Χρέωση Ενέργειας - Προμήθεια,1279,0.0703,89.94
8546,BILL-0179-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1279,0.0221,28.3
8547,BILL-0179-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1279,0.0069,8.87
8548,BILL-0179-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1279,0.011,14.11
8549,BILL-0179-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1279,0.0063,8.07
8550,BILL-0179-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1279,0.0072,9.25
8551,BILL-0179-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,5.52
8552,BILL-0179-01,taxes,ΦΠΑ (6% + 24%),,,60.78
8553,BILL-0179-02,energy,Χρέωση Ενέργειας - Προμήθεια,1411,0.0935,131.97
8554,BILL-0179-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1411,0.0303,42.7
8555,BILL-0179-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1411,0.0093,13.13
8556,BILL-0179-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1411,0.0139,19.62
8557,BILL-0179-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1411,0.0077,10.88
8558,BILL-0179-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1411,0.0093,13.17
8559,BILL-0179-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,7.55
8560,BILL-0179-02,taxes,ΦΠΑ (6% + 24%),,,74.86
8561,BILL-0179-03,energy,Χρέωση Ενέργειας - Προμήθεια,1648,0.0728,119.95
8562,BILL-0179-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1648,0.0219,36.11
8563,BILL-0179-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1648,0.0067,10.98
8564,BILL-0179-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1648,0.011,18.1
8565,BILL-0179-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1648,0.0063,10.33
8566,BILL-0179-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1648,0.007,11.5
8567,BILL-0179-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,7.35
8568,BILL-0179-03,taxes,ΦΠΑ (6% + 24%),,,74.4
8569,BILL-0179-04,energy,Χρέωση Ενέργειας - Προμήθεια,2135,0.0814,173.83
8570,BILL-0179-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),2135,0.0256,54.55
8571,BILL-0179-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),2135,0.0078,16.7
8572,BILL-0179-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,2135,0.0128,27.25
8573,BILL-0179-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,2135,0.0069,14.8
8574,BILL-0179-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,2135,0.0077,16.36
8575,BILL-0179-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,10.31
8576,BILL-0179-04,taxes,ΦΠΑ (6% + 24%),,,115.86
8577,BILL-0179-05,energy,Χρέωση Ενέργειας - Προμήθεια,2418,0.0668,161.61
8578,BILL-0179-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),2418,0.0225,54.33
8579,BILL-0179-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),2418,0.0065,15.64
8580,BILL-0179-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,2418,0.0111,26.84
8581,BILL-0179-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,2418,0.0059,14.21
8582,BILL-0179-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,2418,0.0064,15.52
8583,BILL-0179-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,9.9
8584,BILL-0179-05,taxes,ΦΠΑ (6% + 24%),,,106.65
8585,BILL-0179-06,energy,Χρέωση Ενέργειας - Προμήθεια,1253,0.0874,109.55
8586,BILL-0179-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),1253,0.0269,33.73
8587,BILL-0179-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),1253,0.0085,10.69
8588,BILL-0179-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,1253,0.0139,17.39
8589,BILL-0179-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,1253,0.0068,8.58
8590,BILL-0179-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,1253,0.0079,9.93
8591,BILL-0179-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,6.72
8592,BILL-0179-06,taxes,ΦΠΑ (6% + 24%),,,59.49
8593,BILL-0180-01,energy,Χρέωση Ενέργειας - Προμήθεια,4757,0.0732,348.25
8594,BILL-0180-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),4757,0.0221,105.09
8595,BILL-0180-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),4757,0.0066,31.4
8596,BILL-0180-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,4757,0.0113,53.91
8597,BILL-0180-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,4757,0.0062,29.36
8598,BILL-0180-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,4757,0.0066,31.6
8599,BILL-0180-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,20.84
8600,BILL-0180-01,taxes,ΦΠΑ (6% + 24%),,,198.27
8601,BILL-0180-02,energy,Χρέωση Ενέργειας - Προμήθεια,4380,0.0663,290.24
8602,BILL-0180-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),4380,0.021,92.15
8603,BILL-0180-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),4380,0.0067,29.29
8604,BILL-0180-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,4380,0.0103,45.06
8605,BILL-0180-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,4380,0.0057,24.79
8606,BILL-0180-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,4380,0.0064,28.06
8607,BILL-0180-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,17.89
8608,BILL-0180-02,taxes,ΦΠΑ (6% + 24%),,,189.08
8609,BILL-0180-03,energy,Χρέωση Ενέργειας - Προμήθεια,3772,0.0984,371.34
8610,BILL-0180-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),3772,0.03,113.29
8611,BILL-0180-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),3772,0.0092,34.76
